Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Segment,Region,State,Category,Sub_Category,Product_Name,Unit_Price,Quantity,Discount,Sales,Profit
ORD-13220,2024-12-11,2024-12-18,Standard Class,CUST-4048,Home Office,East,New Jersey,Furniture,Office Chairs,Mesh Chair,742.47,2,0.15,1262.2,208.5
ORD-13221,2024-03-22,2024-03-24,First Class,CUST-4056,Consumer,East,Maryland,Technology,Phones,Smartphone Pro,1065.15,1,0.15,905.38,147.89
ORD-13222,2024-11-03,2024-11-05,First Class,CUST-3756,Consumer,East,Ohio,Office Supplies,Binders,Clear Sleeve,26.12,2,0.0,52.24,9.81
ORD-13225,2023-08-01,2023-08-04,First Class,CUST-7085,Corporate,South,Georgia,Technology,Accessories,Charging Pad,21.71,1,0.2,17.37,2.4
ORD-13230,2024-02-06,2024-02-11,Second Class,CUST-8843,Corporate,West,Washington,Office Supplies,Paper,Poster Paper,33.42,3,0.15,85.22,26.28
ORD-13232,2024-11-16,2024-11-22,Standard Class,CUST-9419,Home Office,South,North Carolina,Technology,Phones,Phone Case,418.09,4,0.0,1672.36,376.58
ORD-13235,2023-11-05,2023-11-08,Second Class,CUST-5545,Corporate,East,Ohio,Technology,Electronics,Monitor,312.66,5,0.0,1563.3,250.62
ORD-13237,2021-12-04,2021-12-07,First Class,CUST-1213,Home Office,West,Arizona,Office Supplies,Binders,Lever Arch File,21.9,3,0.0,65.7,18.7
ORD-13239,2023-11-15,2023-11-20,Standard Class,CUST-1678,Consumer,East,Massachusetts,Office Supplies,Paper,Cardstock,43.25,1,0.15,36.76,9.98
ORD-13244,2021-10-27,2021-11-03,Standard Class,CUST-7518,Consumer,West,Utah,Technology,Electronics,Webcam,476.99,3,0.25,1073.23,181.74
ORD-13249,2023-11-14,2023-11-16,Same Day,CUST-3607,Corporate,East,Michigan,Technology,Electronics,Laptop,207.33,1,0.0,207.33,53.43
ORD-13253,2022-09-27,2022-09-28,Same Day,CUST-7877,Consumer,South,North Carolina,Technology,Electronics,USB-C Hub,358.99,2,0.05,682.08,179.71
ORD-13257,2024-11-15,2024-11-20,Standard Class,CUST-9390,Home Office,East,New York,Furniture,Storage,Drawer Unit,158.78,3,0.0,476.34,29.83
ORD-13262,2024-10-13,2024-10-20,Standard Class,CUST-5952,Consumer,West,California,Technology,Phones,Feature Phone,931.15,3,0.2,2234.76,351.99
ORD-13265,2022-02-03,2022-02-05,First Class,CUST-6252,Consumer,West,Idaho,Technology,Electronics,Webcam,1431.63,2,0.15,2433.77,609.04
ORD-13270,2023-10-22,2023-10-28,Standard Class,CUST-2386,Corporate,South,Florida,Office Supplies,Binders,Ring Binder,8.57,1,0.1,7.71,2.43
ORD-13275,2024-12-24,2024-12-30,Standard Class,CUST-6974,Consumer,West,Utah,Technology,Electronics,Smart Speaker,1755.47,1,0.15,1492.15,312.86
ORD-13279,2024-11-23,2024-11-30,Standard Class,CUST-8649,Corporate,East,Massachusetts,Technology,Electronics,Laptop,939.15,1,0.1,845.24,143.87
ORD-13282,2024-12-24,2024-12-28,First Class,CUST-8736,Corporate,Central,Indiana,Furniture,Desks,Foldable Desk,535.5,1,0.05,508.72,57.28
ORD-13287,2022-06-06,2022-06-13,Standard Class,CUST-6019,Consumer,West,Utah,Office Supplies,Stationery,Highlighter Pack,28.82,1,0.15,24.5,7.59
ORD-13289,2022-05-19,2022-05-23,Second Class,CUST-5524,Consumer,East,Virginia,Technology,Phones,Phone Case,242.62,4,0.05,921.96,109.82
ORD-13292,2023-08-09,2023-08-14,Standard Class,CUST-5931,Home Office,East,Pennsylvania,Technology,Phones,Smartphone Pro,957.39,1,0.2,765.91,172.78
ORD-13295,2021-12-08,2021-12-13,Standard Class,CUST-9697,Corporate,Central,Wisconsin,Office Supplies,Stationery,Highlighter Pack,4.11,2,0.0,8.22,2.05
ORD-13299,2022-03-09,2022-03-16,Standard Class,CUST-9281,Corporate,Central,Missouri,Office Supplies,Stationery,Sticky Notes,13.34,4,0.2,42.69,12.6
ORD-13303,2023-10-27,2023-11-02,Standard Class,CUST-8286,Corporate,East,Ohio,Technology,Phones,Smartphone Lite,962.06,4,0.0,3848.24,598.83
ORD-13308,2024-09-09,2024-09-14,Standard Class,CUST-8197,Consumer,West,Utah,Furniture,Desks,Foldable Desk,1125.0,2,0.15,1912.5,304.8
ORD-13313,2023-10-28,2023-10-30,First Class,CUST-1433,Consumer,East,Virginia,Technology,Accessories,Charging Pad,44.01,1,0.05,41.81,5.67
ORD-13318,2023-03-03,2023-03-05,First Class,CUST-3525,Consumer,West,Washington,Office Supplies,Stationery,Binder,10.34,1,0.15,8.79,1.79
ORD-13320,2023-04-28,2023-05-03,Standard Class,CUST-4493,Corporate,South,Georgia,Office Supplies,Stationery,Stapler,29.61,5,0.15,125.84,36.72
ORD-13322,2023-01-20,2023-01-26,Standard Class,CUST-4694,Corporate,East,New Jersey,Furniture,Desks,Corner Desk,1052.86,2,0.05,2000.43,326.26
ORD-13324,2024-01-18,2024-01-23,Standard Class,CUST-3595,Consumer,East,Maryland,Technology,Phones,Smartphone Pro,485.24,2,0.0,970.48,235.17
ORD-13328,2024-08-08,2024-08-15,Standard Class,CUST-9077,Consumer,West,Washington,Technology,Electronics,Monitor,1167.25,1,0.0,1167.25,320.04
ORD-13329,2021-12-05,2021-12-10,Standard Class,CUST-9328,Consumer,Central,Indiana,Furniture,Desks,Foldable Desk,1182.15,6,0.0,7092.9,1367.81
ORD-13331,2021-11-19,2021-11-24,Second Class,CUST-7177,Corporate,South,Louisiana,Technology,Electronics,Keyboard,1165.9,1,0.15,991.02,169.41
ORD-13335,2024-11-26,2024-12-01,Standard Class,CUST-7501,Home Office,Central,Kansas,Technology,Accessories,Charging Pad,17.33,2,0.3,24.26,2.66
ORD-13339,2021-08-25,2021-08-30,Standard Class,CUST-3859,Consumer,East,Massachusetts,Technology,Accessories,Screen Protector,11.49,2,0.05,21.83,5.19
ORD-13342,2021-10-13,2021-10-19,Standard Class,CUST-2102,Home Office,South,Louisiana,Office Supplies,Stationery,Stapler,4.67,1,0.0,4.67,1.45
ORD-13344,2021-10-22,2021-10-29,Standard Class,CUST-6861,Consumer,East,Connecticut,Technology,Accessories,Screen Protector,118.32,2,0.25,177.48,32.23
ORD-13346,2021-11-01,2021-11-02,Same Day,CUST-2200,Consumer,East,New York,Office Supplies,Stationery,Sticky Notes,6.56,3,0.0,19.68,3.54
ORD-13347,2021-12-13,2021-12-19,Standard Class,CUST-4790,Consumer,West,Utah,Office Supplies,Binders,Presentation Folder,10.68,1,0.25,8.01,2.3
ORD-13352,2023-08-23,2023-08-30,Standard Class,CUST-4407,Corporate,South,Georgia,Technology,Accessories,Laptop Stand,62.27,2,0.15,105.86,15.47
ORD-13353,2021-07-07,2021-07-14,Standard Class,CUST-3371,Corporate,Central,Indiana,Technology,Accessories,Charging Pad,96.42,2,0.0,192.84,30.34
ORD-13357,2023-11-19,2023-11-25,Standard Class,CUST-8606,Consumer,East,Pennsylvania,Furniture,Office Chairs,Mesh Chair,509.95,3,0.0,1529.85,108.68
ORD-13358,2022-03-03,2022-03-09,Standard Class,CUST-1541,Consumer,West,Utah,Furniture,Desks,L-Shaped Desk,626.63,6,0.1,3383.8,574.4
ORD-13360,2023-09-09,2023-09-15,Standard Class,CUST-7228,Consumer,West,Colorado,Technology,Electronics,Headphones,839.17,1,0.15,713.29,93.68
ORD-13365,2021-03-04,2021-03-10,Standard Class,CUST-6144,Corporate,West,California,Office Supplies,Binders,Presentation Folder,24.91,1,0.05,23.66,8.02
ORD-13368,2022-06-10,2022-06-14,Second Class,CUST-6036,Corporate,East,Michigan,Furniture,Storage,Display Rack,341.44,3,0.1,921.89,141.7
ORD-13372,2024-12-08,2024-12-14,Standard Class,CUST-5417,Home Office,South,Louisiana,Furniture,Desks,L-Shaped Desk,475.79,2,0.05,904.0,120.08
ORD-13377,2023-02-11,2023-02-18,Standard Class,CUST-9558,Consumer,East,Michigan,Office Supplies,Binders,Clear Sleeve,18.79,5,0.3,65.76,15.57
ORD-13380,2021-10-15,2021-10-15,Same Day,CUST-9496,Home Office,Central,Indiana,Technology,Electronics,Tablet,1559.92,3,0.25,3509.82,529.12
ORD-13385,2021-05-08,2021-05-13,Second Class,CUST-4660,Consumer,East,Maryland,Furniture,Desks,L-Shaped Desk,632.84,1,0.0,632.84,45.73
ORD-13389,2024-05-24,2024-05-28,Second Class,CUST-6527,Consumer,East,New York,Technology,Accessories,Screen Protector,105.08,2,0.2,168.13,22.77
ORD-13394,2022-05-23,2022-05-26,First Class,CUST-4650,Corporate,Central,Arkansas,Office Supplies,Stationery,Stapler,28.74,1,0.05,27.3,4.44
ORD-13395,2021-11-24,2021-11-29,Standard Class,CUST-2765,Consumer,West,California,Office Supplies,Paper,Cardstock,22.05,1,0.1,19.85,4.36
ORD-13400,2024-08-13,2024-08-16,Second Class,CUST-3307,Corporate,West,Idaho,Office Supplies,Paper,Poster Paper,6.8,3,0.15,17.34,4.69
ORD-13401,2024-06-22,2024-06-26,Second Class,CUST-6218,Home Office,Central,Arkansas,Office Supplies,Stationery,Notebook,5.38,1,0.0,5.38,1.13
ORD-13406,2022-05-09,2022-05-12,First Class,CUST-3186,Consumer,East,Michigan,Office Supplies,Paper,A4 Paper Ream,46.34,3,0.0,139.02,26.39
ORD-13410,2022-01-07,2022-01-12,Standard Class,CUST-3012,Consumer,Central,Wisconsin,Technology,Electronics,Monitor,457.47,1,0.25,343.1,57.21
ORD-13412,2023-10-20,2023-10-26,Standard Class,CUST-7065,Home Office,South,Tennessee,Office Supplies,Stationery,Highlighter Pack,12.22,3,0.0,36.66,7.54
ORD-13416,2022-03-06,2022-03-13,Standard Class,CUST-5849,Corporate,East,New Jersey,Office Supplies,Binders,Clear Sleeve,32.45,3,0.0,97.35,17.08
ORD-13420,2021-06-10,2021-06-14,Second Class,CUST-9953,Home Office,East,New York,Technology,Accessories,Power Bank,99.58,3,0.1,268.87,57.65
ORD-13425,2024-09-20,2024-09-25,Standard Class,CUST-4725,Consumer,South,Florida,Office Supplies,Paper,Envelope Pack,55.91,1,0.15,47.52,12.22
ORD-13428,2021-09-06,2021-09-13,Standard Class,CUST-5616,Corporate,Central,Iowa,Technology,Accessories,Laptop Stand,96.01,1,0.2,76.81,16.68
ORD-13430,2021-02-26,2021-03-03,Standard Class,CUST-1687,Corporate,Central,Missouri,Office Supplies,Paper,Cardstock,58.86,1,0.25,44.14,13.26
ORD-13431,2024-11-15,2024-11-18,First Class,CUST-6775,Consumer,South,Alabama,Office Supplies,Binders,Clear Sleeve,13.03,1,0.05,12.38,3.25
ORD-13433,2021-03-16,2021-03-19,First Class,CUST-8444,Consumer,South,Louisiana,Office Supplies,Stationery,Stapler,37.98,3,0.05,108.24,20.48
ORD-13438,2023-04-11,2023-04-18,Standard Class,CUST-1024,Consumer,East,Virginia,Office Supplies,Stationery,Notebook,17.15,5,0.05,81.46,23.67
ORD-13440,2023-08-10,2023-08-14,First Class,CUST-1340,Consumer,Central,Wisconsin,Office Supplies,Paper,Labels Sheet,37.96,4,0.0,151.84,31.0
ORD-13442,2024-07-07,2024-07-13,Standard Class,CUST-4427,Corporate,East,Virginia,Furniture,Desks,L-Shaped Desk,823.91,4,0.2,2636.51,270.67
ORD-13444,2021-12-26,2022-01-02,Standard Class,CUST-2371,Consumer,Central,Kansas,Furniture,Desks,Corner Desk,353.61,1,0.2,282.89,26.07
ORD-13446,2021-05-10,2021-05-16,Standard Class,CUST-7590,Corporate,Central,Missouri,Technology,Phones,Phone Case,285.49,1,0.15,242.67,38.28
ORD-13451,2023-12-10,2023-12-12,First Class,CUST-1443,Consumer,West,Idaho,Office Supplies,Stationery,Paper Clips,18.96,1,0.1,17.06,4.45
ORD-13452,2022-08-02,2022-08-05,Second Class,CUST-3487,Corporate,West,Nevada,Technology,Electronics,Wireless Mouse,1291.52,1,0.0,1291.52,191.51
ORD-13453,2022-03-23,2022-03-26,First Class,CUST-1138,Consumer,Central,Missouri,Office Supplies,Paper,Labels Sheet,34.89,2,0.2,55.82,10.53
ORD-13457,2021-11-25,2021-11-30,Standard Class,CUST-9156,Corporate,South,Florida,Furniture,Desks,L-Shaped Desk,242.58,1,0.3,169.81,27.04
ORD-13459,2022-12-21,2022-12-25,Second Class,CUST-3118,Consumer,South,South Carolina,Technology,Phones,Phone Case,906.25,3,0.0,2718.75,585.42
ORD-13462,2021-10-06,2021-10-11,Standard Class,CUST-2847,Corporate,East,New Jersey,Technology,Electronics,Webcam,569.03,2,0.3,796.64,104.76
ORD-13463,2023-09-20,2023-09-25,Second Class,CUST-4263,Consumer,South,Florida,Technology,Accessories,Laptop Stand,85.97,1,0.0,85.97,17.38
ORD-13467,2024-01-06,2024-01-10,Second Class,CUST-9912,Consumer,South,Texas,Technology,Phones,Bluetooth Earbuds,1125.41,3,0.3,2363.36,349.27
ORD-13472,2024-08-17,2024-08-22,Standard Class,CUST-3800,Consumer,East,Pennsylvania,Technology,Accessories,Charging Pad,112.88,2,0.0,225.76,60.5
ORD-13477,2022-04-25,2022-04-30,Standard Class,CUST-9218,Corporate,South,Texas,Technology,Phones,Phone Case,237.45,2,0.05,451.15,114.86
ORD-13478,2021-09-21,2021-09-28,Standard Class,CUST-8452,Home Office,Central,Wisconsin,Technology,Phones,Bluetooth Earbuds,1098.27,3,0.2,2635.85,351.87
ORD-13481,2024-03-17,2024-03-22,Standard Class,CUST-4666,Home Office,East,Michigan,Technology,Electronics,Laptop,1313.06,1,0.3,919.14,199.9
ORD-13486,2021-12-23,2021-12-29,Standard Class,CUST-7065,Corporate,Central,Iowa,Office Supplies,Binders,Ring Binder,19.28,1,0.0,19.28,4.52
ORD-13491,2023-12-15,2023-12-20,Standard Class,CUST-7864,Consumer,East,Michigan,Furniture,Storage,Drawer Unit,182.8,2,0.0,365.6,37.6
ORD-13496,2024-11-01,2024-11-06,Standard Class,CUST-3798,Corporate,Central,Wisconsin,Furniture,Desks,Writing Desk,901.5,1,0.2,721.2,84.43
ORD-13498,2022-04-06,2022-04-12,Standard Class,CUST-5880,Consumer,Central,Minnesota,Technology,Phones,Smartphone Lite,815.26,2,0.0,1630.52,394.98
ORD-13501,2024-05-19,2024-05-23,Second Class,CUST-8492,Consumer,West,California,Furniture,Storage,Storage Box,217.97,1,0.0,217.97,29.29
ORD-13504,2024-03-03,2024-03-10,Standard Class,CUST-4973,Home Office,South,South Carolina,Technology,Phones,Phone Case,968.32,3,0.0,2904.96,539.6
ORD-13508,2024-08-10,2024-08-16,Standard Class,CUST-9433,Corporate,Central,Kansas,Technology,Accessories,Cable Organizer,41.9,1,0.0,41.9,9.47
ORD-13510,2024-01-05,2024-01-11,Standard Class,CUST-9918,Home Office,Central,Kansas,Office Supplies,Stationery,Binder,13.73,2,0.0,27.46,4.22
ORD-13513,2021-09-18,2021-09-20,First Class,CUST-8761,Consumer,East,Connecticut,Furniture,Office Chairs,Executive Chair,397.41,1,0.3,278.19,31.37
ORD-13514,2022-01-26,2022-01-28,First Class,CUST-7607,Consumer,Central,Minnesota,Furniture,Desks,Corner Desk,412.85,2,0.2,660.56,97.48
ORD-13519,2023-11-25,2023-12-02,Standard Class,CUST-1848,Consumer,South,Tennessee,Furniture,Office Chairs,Mesh Chair,648.72,4,0.1,2335.39,254.7
ORD-13522,2021-10-01,2021-10-04,First Class,CUST-5843,Consumer,South,Texas,Office Supplies,Binders,Presentation Folder,15.54,2,0.0,31.08,6.1
ORD-13523,2023-12-14,2023-12-20,Standard Class,CUST-3065,Consumer,Central,Indiana,Technology,Accessories,Charging Pad,28.13,5,0.2,112.52,14.45
ORD-13526,2024-03-06,2024-03-10,First Class,CUST-1481,Consumer,West,Colorado,Furniture,Desks,Foldable Desk,207.91,1,0.1,187.12,20.61
ORD-13527,2022-06-20,2022-06-23,Second Class,CUST-6120,Consumer,West,Idaho,Office Supplies,Paper,Poster Paper,10.3,3,0.05,29.36,7.35
ORD-13528,2024-12-23,2024-12-28,Standard Class,CUST-2497,Corporate,West,Washington,Office Supplies,Paper,Labels Sheet,5.18,1,0.0,5.18,1.46
ORD-13533,2024-08-14,2024-08-21,Standard Class,CUST-6263,Corporate,Central,Iowa,Technology,Accessories,Power Bank,90.47,2,0.3,126.66,18.45
ORD-13536,2022-06-28,2022-07-05,Standard Class,CUST-1896,Corporate,West,Oregon,Furniture,Desks,Corner Desk,527.69,1,0.0,527.69,61.89
ORD-13537,2022-05-16,2022-05-21,Standard Class,CUST-5846,Consumer,Central,Illinois,Furniture,Storage,Bookshelf,150.55,1,0.25,112.91,17.89
ORD-13539,2022-11-07,2022-11-09,Same Day,CUST-1496,Corporate,Central,Iowa,Technology,Accessories,Screen Protector,32.35,1,0.25,24.26,4.28
ORD-13544,2024-12-17,2024-12-23,Standard Class,CUST-3868,Corporate,East,Michigan,Technology,Electronics,Tablet,1690.5,2,0.3,2366.7,413.59
ORD-13547,2022-01-06,2022-01-08,First Class,CUST-4484,Consumer,East,New Jersey,Furniture,Desks,Corner Desk,322.23,2,0.2,515.57,45.94
ORD-13551,2022-07-12,2022-07-18,Standard Class,CUST-8253,Consumer,South,South Carolina,Office Supplies,Binders,Ring Binder,12.66,1,0.0,12.66,3.76
ORD-13552,2023-04-19,2023-04-22,First Class,CUST-1475,Consumer,Central,Arkansas,Furniture,Office Chairs,Mesh Chair,621.83,1,0.15,528.56,28.31
ORD-13555,2024-10-27,2024-11-01,Standard Class,CUST-5759,Consumer,East,Michigan,Furniture,Desks,Foldable Desk,295.2,1,0.2,236.16,31.78
ORD-13558,2024-08-20,2024-08-26,Standard Class,CUST-9032,Corporate,East,Connecticut,Furniture,Storage,Display Rack,92.92,4,0.15,315.93,50.73
ORD-13563,2021-06-06,2021-06-10,First Class,CUST-5902,Corporate,South,Tennessee,Office Supplies,Stationery,Stapler,20.12,2,0.0,40.24,12.64
ORD-13568,2024-04-10,2024-04-14,Second Class,CUST-3619,Home Office,West,Idaho,Office Supplies,Paper,A4 Paper Ream,49.6,3,0.05,141.36,32.4
ORD-13571,2024-11-11,2024-11-16,Standard Class,CUST-2307,Corporate,Central,Minnesota,Technology,Accessories,Power Bank,95.29,2,0.25,142.94,31.7
ORD-13575,2023-03-19,2023-03-21,First Class,CUST-7966,Corporate,Central,Kansas,Furniture,Office Chairs,Gaming Chair,483.97,2,0.15,822.75,74.08
ORD-13576,2023-01-17,2023-01-22,Second Class,CUST-7464,Corporate,South,North Carolina,Office Supplies,Paper,A4 Paper Ream,30.56,3,0.15,77.93,13.63
ORD-13577,2024-12-05,2024-12-11,Standard Class,CUST-7989,Consumer,South,Florida,Technology,Electronics,SSD Drive,311.17,4,0.15,1057.98,136.42
ORD-13581,2021-02-11,2021-02-16,Standard Class,CUST-9698,Consumer,West,Colorado,Office Supplies,Stationery,Binder,29.44,1,0.0,29.44,9.75
ORD-13584,2022-04-20,2022-04-26,Standard Class,CUST-9921,Consumer,East,Maryland,Technology,Phones,Smartphone Pro,313.13,2,0.0,626.26,137.94
ORD-13585,2024-11-11,2024-11-16,Standard Class,CUST-2895,Consumer,Central,Arkansas,Technology,Accessories,Screen Protector,74.33,2,0.15,126.36,20.51
ORD-13589,2023-03-08,2023-03-13,Standard Class,CUST-7196,Consumer,West,Nevada,Furniture,Storage,Display Rack,305.13,2,0.2,488.21,87.66
ORD-13591,2024-06-27,2024-07-02,Standard Class,CUST-6297,Consumer,East,Massachusetts,Technology,Accessories,Charging Pad,108.26,2,0.25,162.39,38.85
ORD-13593,2023-08-07,2023-08-07,Same Day,CUST-7876,Home Office,West,Arizona,Furniture,Desks,Standing Desk,690.41,1,0.1,621.37,42.15
ORD-13596,2023-11-08,2023-11-13,Standard Class,CUST-7588,Consumer,West,Washington,Technology,Phones,Feature Phone,703.15,2,0.0,1406.3,262.9
ORD-13601,2023-04-17,2023-04-20,First Class,CUST-6384,Corporate,South,Texas,Furniture,Office Chairs,Gaming Chair,715.8,1,0.05,680.01,115.81
ORD-13602,2024-11-21,2024-11-25,First Class,CUST-5439,Consumer,South,South Carolina,Technology,Phones,Smartphone Pro,1182.59,3,0.2,2838.22,649.49
ORD-13606,2023-05-15,2023-05-22,Standard Class,CUST-8780,Consumer,East,Massachusetts,Furniture,Storage,Bookshelf,108.96,1,0.2,87.17,7.26
ORD-13609,2021-11-12,2021-11-16,Second Class,CUST-6712,Corporate,East,Connecticut,Technology,Accessories,Charging Pad,116.63,1,0.0,116.63,21.38
ORD-13610,2023-10-03,2023-10-06,First Class,CUST-2086,Home Office,South,Texas,Office Supplies,Stationery,Paper Clips,19.66,1,0.1,17.69,5.07
ORD-13611,2024-04-12,2024-04-19,Standard Class,CUST-6071,Consumer,East,Ohio,Office Supplies,Binders,Document Wallet,23.94,1,0.25,17.96,4.6
ORD-13614,2023-03-24,2023-03-30,Standard Class,CUST-3907,Home Office,Central,Missouri,Technology,Phones,Phone Case,1180.07,4,0.2,3776.22,519.14
ORD-13618,2023-03-21,2023-03-26,Standard Class,CUST-6004,Consumer,East,Ohio,Office Supplies,Stationery,Notebook,6.99,3,0.0,20.97,3.29
ORD-13622,2023-03-15,2023-03-20,Standard Class,CUST-4873,Consumer,West,Washington,Office Supplies,Stationery,Pen Set,31.82,1,0.15,27.05,7.65
ORD-13625,2021-05-19,2021-05-25,Standard Class,CUST-3237,Consumer,Central,Arkansas,Office Supplies,Stationery,Stapler,25.38,1,0.0,25.38,6.32
ORD-13626,2023-03-21,2023-03-26,Standard Class,CUST-8743,Corporate,Central,Illinois,Technology,Phones,Smartphone Lite,268.91,3,0.0,806.73,192.74
ORD-13630,2022-06-25,2022-06-30,Standard Class,CUST-2120,Corporate,South,South Carolina,Technology,Electronics,Laptop,1797.93,1,0.0,1797.93,373.15
ORD-13632,2022-11-25,2022-11-25,Same Day,CUST-6608,Consumer,Central,Iowa,Technology,Electronics,Webcam,395.91,1,0.2,316.73,34.91
ORD-13634,2022-10-19,2022-10-23,Second Class,CUST-1370,Home Office,East,Connecticut,Office Supplies,Stationery,Paper Clips,32.52,2,0.0,65.04,14.64
ORD-13637,2021-07-14,2021-07-17,First Class,CUST-6651,Consumer,South,Alabama,Furniture,Desks,Writing Desk,920.2,1,0.0,920.2,83.33
ORD-13642,2024-08-11,2024-08-16,Standard Class,CUST-5678,Consumer,South,Tennessee,Technology,Electronics,Monitor,373.65,1,0.2,298.92,75.04
ORD-13646,2022-03-22,2022-03-25,First Class,CUST-6111,Corporate,Central,Arkansas,Technology,Accessories,Laptop Stand,119.9,4,0.3,335.72,58.24
ORD-13648,2021-04-19,2021-04-21,Same Day,CUST-9668,Home Office,East,Michigan,Office Supplies,Paper,Poster Paper,12.18,1,0.0,12.18,1.95
ORD-13652,2023-12-09,2023-12-16,Standard Class,CUST-5494,Consumer,West,Oregon,Office Supplies,Paper,Cardstock,13.67,1,0.3,9.57,1.89
ORD-13653,2024-05-05,2024-05-11,Standard Class,CUST-1337,Corporate,East,New York,Technology,Electronics,Wireless Mouse,82.56,1,0.05,78.43,9.2
ORD-13654,2021-08-01,2021-08-08,Standard Class,CUST-1043,Consumer,West,Utah,Technology,Phones,Bluetooth Earbuds,1199.15,1,0.0,1199.15,221.83
ORD-13658,2024-10-07,2024-10-14,Standard Class,CUST-1732,Home Office,West,Washington,Furniture,Storage,Filing Cabinet,248.71,5,0.25,932.66,131.39
ORD-13660,2021-01-08,2021-01-10,Same Day,CUST-4590,Consumer,East,Virginia,Technology,Electronics,Smart Speaker,1483.41,5,0.3,5191.93,725.4
ORD-13662,2021-09-11,2021-09-18,Standard Class,CUST-6063,Consumer,West,Washington,Office Supplies,Stationery,Highlighter Pack,16.67,1,0.3,11.67,1.77
ORD-13666,2022-01-09,2022-01-15,Standard Class,CUST-5478,Consumer,Central,Wisconsin,Furniture,Storage,Bookshelf,156.27,2,0.1,281.29,24.72
ORD-13671,2021-02-24,2021-03-03,Standard Class,CUST-4645,Corporate,West,Oregon,Office Supplies,Stationery,Pen Set,36.68,2,0.0,73.36,24.51
ORD-13675,2023-10-03,2023-10-08,Standard Class,CUST-4156,Consumer,West,Arizona,Office Supplies,Stationery,Highlighter Pack,20.3,3,0.15,51.77,13.29
ORD-13676,2024-08-04,2024-08-09,Standard Class,CUST-7859,Consumer,West,Nevada,Technology,Phones,Smartphone Pro,675.44,1,0.3,472.81,55.7
ORD-13681,2021-09-02,2021-09-04,First Class,CUST-3093,Corporate,South,Tennessee,Technology,Electronics,USB-C Hub,175.26,1,0.0,175.26,22.54
